Iteration, Max. Fehler
1664, 0.385136
1665, 0.384905
1666, 0.384674
1667, 0.384443
1668, 0.384212
1669, 0.383982
1670, 0.383751
1671, 0.383521
1672, 0.38329
1673, 0.38306
1674, 0.38283
1675, 0.3826
1676, 0.382371
1677, 0.382141
1678, 0.381912
1679, 0.381683
1680, 0.381454
1681, 0.381225
1682, 0.380996
1683, 0.380767
1684, 0.380539
1685, 0.38031
1686, 0.380082
1687, 0.379854
1688, 0.379626
1689, 0.379398
1690, 0.37917
1691, 0.378943
1692, 0.378715
1693, 0.378488
1694, 0.378261
1695, 0.378034
1696, 0.377807
1697, 0.377581
1698, 0.377354
1699, 0.377128
1700, 0.376901
1701, 0.376675
1702, 0.376449
1703, 0.376223
1704, 0.375998
1705, 0.375772
1706, 0.375547
1707, 0.375322
1708, 0.375096
1709, 0.374871
1710, 0.374647
1711, 0.374422
1712, 0.374197
1713, 0.373973
1714, 0.373749
1715, 0.373524
1716, 0.3733
1717, 0.373077
1718, 0.372853
1719, 0.372629
1720, 0.372406
1721, 0.372182
1722, 0.371959
1723, 0.371736
1724, 0.371513
1725, 0.371291
1726, 0.371068
1727, 0.370845
1728, 0.370623
1729, 0.370401
1730, 0.370179
1731, 0.369957
1732, 0.369735
1733, 0.369513
1734, 0.369292
1735, 0.369071
1736, 0.368849
1737, 0.368628
1738, 0.368407
1739, 0.368186
1740, 0.367966
1741, 0.367745
1742, 0.367525
1743, 0.367304
1744, 0.367084
1745, 0.366864
1746, 0.366644
1747, 0.366425
1748, 0.366205
1749, 0.365986
1750, 0.365766
1751, 0.365547
1752, 0.365328
1753, 0.365109
1754, 0.36489
1755, 0.364672
1756, 0.364453
1757, 0.364235
1758, 0.364016
1759, 0.363798
1760, 0.36358
1761, 0.363363
1762, 0.363145
1763, 0.362927
1764, 0.36271
1765, 0.362493
1766, 0.362275
1767, 0.362058
1768, 0.361841
1769, 0.361625
1770, 0.361408
1771, 0.361192
1772, 0.360975
1773, 0.360759
1774, 0.360543
1775, 0.360327
1776, 0.360111
1777, 0.359895
1778, 0.35968
1779, 0.359464
1780, 0.359249
1781, 0.359034
1782, 0.358819
1783, 0.358604
1784, 0.358389
1785, 0.358175
1786, 0.35796
1787, 0.357746
1788, 0.357532
1789, 0.357318
1790, 0.357104
1791, 0.35689
1792, 0.356676
1793, 0.356463
1794, 0.356249
1795, 0.356036
1796, 0.355823
1797, 0.35561
1798, 0.355397
1799, 0.355184
1800, 0.354971
1801, 0.354759
1802, 0.354546
1803, 0.354334
1804, 0.354122
1805, 0.35391
1806, 0.353698
1807, 0.353486
1808, 0.353275
1809, 0.353063
1810, 0.352852
1811, 0.352641
1812, 0.35243
1813, 0.352219
1814, 0.352008
1815, 0.351797
1816, 0.351587
1817, 0.351376
1818, 0.351166
1819, 0.350956
1820, 0.350746
1821, 0.350536
1822, 0.350326
1823, 0.350116
1824, 0.349907
1825, 0.349698
1826, 0.349488
1827, 0.349279
1828, 0.34907
1829, 0.348861
1830, 0.348653
1831, 0.348444
1832, 0.348235
1833, 0.348027
1834, 0.347819
1835, 0.347611
1836, 0.347403
1837, 0.347195
1838, 0.346987
1839, 0.34678
1840, 0.346572
1841, 0.346365
1842, 0.346158
1843, 0.345951
1844, 0.345744
1845, 0.345537
1846, 0.34533
1847, 0.345124
1848, 0.344917
1849, 0.344711
1850, 0.344505
1851, 0.344299
1852, 0.344093
1853, 0.343887
1854, 0.343681
1855, 0.343476
1856, 0.34327
1857, 0.343065
1858, 0.34286
1859, 0.342655
1860, 0.34245
1861, 0.342245
1862, 0.34204
1863, 0.341836
1864, 0.341631
1865, 0.341427
1866, 0.341223
1867, 0.341019
1868, 0.340815
1869, 0.340611
1870, 0.340407
1871, 0.340204
1872, 0.34
1873, 0.339797
1874, 0.339594
1875, 0.339391
1876, 0.339188
1877, 0.338985
1878, 0.338782
1879, 0.33858
1880, 0.338378
1881, 0.338175
1882, 0.337973
1883, 0.337771
1884, 0.337569
1885, 0.337367
1886, 0.337166
1887, 0.336964
1888, 0.336763
1889, 0.336561
1890, 0.33636
1891, 0.336159
1892, 0.335958
1893, 0.335757
1894, 0.335557
1895, 0.335356
1896, 0.335156
1897, 0.334955
1898, 0.334755
1899, 0.334555
1900, 0.334355
1901, 0.334155
1902, 0.333955
1903, 0.333756
1904, 0.333556
1905, 0.333357
1906, 0.333158
1907, 0.332959
1908, 0.33276
1909, 0.332561
1910, 0.332362
1911, 0.332164
1912, 0.331965
1913, 0.331767
1914, 0.331569
1915, 0.33137
1916, 0.331172
1917, 0.330975
1918, 0.330777
1919, 0.330579
1920, 0.330382
1921, 0.330184
1922, 0.329987
1923, 0.32979
1924, 0.329593
1925, 0.329396
1926, 0.329199
1927, 0.329002
1928, 0.328806
1929, 0.328609
1930, 0.328413
1931, 0.328217
1932, 0.328021
1933, 0.327825
1934, 0.327629
1935, 0.327433
1936, 0.327238
1937, 0.327042
1938, 0.326847
1939, 0.326652
1940, 0.326456
1941, 0.326261
1942, 0.326067
1943, 0.325872
1944, 0.325677
1945, 0.325483
1946, 0.325288
1947, 0.325094
1948, 0.3249
1949, 0.324706
1950, 0.324512
1951, 0.324318
1952, 0.324124
1953, 0.323931
1954, 0.323737
1955, 0.323544
1956, 0.323351
1957, 0.323158
1958, 0.322965
1959, 0.322772
1960, 0.322579
1961, 0.322386
1962, 0.322194
1963, 0.322002
1964, 0.321809
1965, 0.321617
1966, 0.321425
1967, 0.321233
1968, 0.321041
1969, 0.32085
1970, 0.320658
1971, 0.320467
1972, 0.320275
1973, 0.320084
1974, 0.319893
1975, 0.319702
1976, 0.319511
1977, 0.31932
1978, 0.31913
1979, 0.318939
1980, 0.318749
1981, 0.318559
1982, 0.318368
1983, 0.318178
1984, 0.317988
1985, 0.317798
1986, 0.317609
1987, 0.317419
1988, 0.31723
1989, 0.31704
1990, 0.316851
1991, 0.316662
1992, 0.316473
1993, 0.316284
1994, 0.316095
1995, 0.315907
1996, 0.315718
1997, 0.31553
1998, 0.315341
1999, 0.315153
2000, 0.314965
2001, 0.314777
2002, 0.314589
2003, 0.314401
2004, 0.314214
2005, 0.314026
2006, 0.313839
2007, 0.313652
2008, 0.313465
2009, 0.313278
2010, 0.313092
2011, 0.312905
2012, 0.312718
2013, 0.312532
2014, 0.312346
2015, 0.31216
2016, 0.311974
2017, 0.311788
2018, 0.311602
2019, 0.311416
2020, 0.311231
2021, 0.311045
2022, 0.31086
2023, 0.310675
2024, 0.310489
2025, 0.310304
2026, 0.310119
2027, 0.309935
2028, 0.30975
2029, 0.309565
2030, 0.309381
2031, 0.309197
2032, 0.309012
2033, 0.308828
2034, 0.308644
2035, 0.30846
2036, 0.308276
2037, 0.308093
2038, 0.307909
2039, 0.307726
2040, 0.307542
2041, 0.307359
2042, 0.307176
2043, 0.306993
2044, 0.30681
2045, 0.306627
2046, 0.306445
2047, 0.306262
2048, 0.30608
2049, 0.305897
2050, 0.305715
2051, 0.305533
2052, 0.305351
2053, 0.305169
2054, 0.304987
2055, 0.304805
2056, 0.304624
2057, 0.304442
2058, 0.304261
2059, 0.30408
2060, 0.303899
2061, 0.303718
2062, 0.303537
2063, 0.303356
2064, 0.303175
2065, 0.302995
2066, 0.302814
2067, 0.302634
2068, 0.302453
2069, 0.302273
2070, 0.302093
2071, 0.301913
2072, 0.301733
2073, 0.301554
2074, 0.301374
2075, 0.301195
2076, 0.301015
2077, 0.300836
2078, 0.300657
2079, 0.300478
2080, 0.300299
2081, 0.30012
2082, 0.299941
2083, 0.299763
2084, 0.299584
2085, 0.299406
2086, 0.299227
2087, 0.299049
2088, 0.298871
2089, 0.298693
2090, 0.298515
2091, 0.298337
2092, 0.29816
2093, 0.297982
2094, 0.297805
2095, 0.297627
2096, 0.29745
2097, 0.297273
2098, 0.297096
2099, 0.296919
2100, 0.296742
2101, 0.296565
2102, 0.296389
2103, 0.296212
2104, 0.296036
2105, 0.29586
2106, 0.295684
2107, 0.295507
2108, 0.295332
2109, 0.295156
2110, 0.29498
2111, 0.294804
2112, 0.294629
2113, 0.294453
2114, 0.294278
2115, 0.294103
2116, 0.293928
2117, 0.293753
2118, 0.293578
2119, 0.293403
2120, 0.293228
2121, 0.293054
2122, 0.292879
2123, 0.292705
2124, 0.292531
2125, 0.292356
2126, 0.292182
2127, 0.292008
2128, 0.291835
2129, 0.291661
2130, 0.291487
2131, 0.291314
2132, 0.29114
2133, 0.290967
2134, 0.290794
2135, 0.290621
2136, 0.290448
2137, 0.290275
2138, 0.290102
2139, 0.289929
2140, 0.289757
2141, 0.289584
2142, 0.289412
2143, 0.28924
2144, 0.289067
2145, 0.288895
2146, 0.288723
2147, 0.288552
2148, 0.28838
2149, 0.288208
2150, 0.288037
2151, 0.287865
2152, 0.287694
2153, 0.287523
2154, 0.287351
2155, 0.28718
2156, 0.287009
2157, 0.286839
2158, 0.286668
2159, 0.286497
2160, 0.286327
2161, 0.286156
2162, 0.285986
2163, 0.285816
2164, 0.285646
2165, 0.285476
2166, 0.285306
2167, 0.285136
2168, 0.284966
2169, 0.284797
2170, 0.284627
2171, 0.284458
2172, 0.284289
2173, 0.284119
2174, 0.28395
2175, 0.283781
2176, 0.283612
2177, 0.283444
2178, 0.283275
2179, 0.283106
2180, 0.282938
2181, 0.28277
2182, 0.282601
2183, 0.282433
2184, 0.282265
2185, 0.282097
2186, 0.281929
2187, 0.281761
2188, 0.281594
2189, 0.281426
2190, 0.281259
2191, 0.281091
2192, 0.280924
2193, 0.280757
2194, 0.28059
2195, 0.280423
2196, 0.280256
2197, 0.280089
2198, 0.279923
2199, 0.279756
2200, 0.27959
2201, 0.279423
2202, 0.279257
2203, 0.279091
2204, 0.278925
2205, 0.278759
2206, 0.278593
2207, 0.278427
2208, 0.278262
2209, 0.278096
2210, 0.277931
2211, 0.277765
2212, 0.2776
2213, 0.277435
2214, 0.27727
2215, 0.277105
2216, 0.27694
2217, 0.276775
2218, 0.276611
2219, 0.276446
2220, 0.276282
2221, 0.276117
2222, 0.275953
2223, 0.275789
2224, 0.275625
2225, 0.275461
2226, 0.275297
2227, 0.275133
2228, 0.274969
2229, 0.274806
2230, 0.274642
2231, 0.274479
2232, 0.274316
2233, 0.274153
2234, 0.273989
2235, 0.273826
2236, 0.273664
2237, 0.273501
2238, 0.273338
2239, 0.273175
2240, 0.273013
2241, 0.272851
2242, 0.272688
2243, 0.272526
2244, 0.272364
2245, 0.272202
2246, 0.27204
2247, 0.271878
2248, 0.271717
2249, 0.271555
2250, 0.271393
2251, 0.271232
2252, 0.271071
2253, 0.270909
2254, 0.270748
2255, 0.270587
2256, 0.270426
2257, 0.270265
2258, 0.270105
2259, 0.269944
2260, 0.269784
2261, 0.269623
2262, 0.269463
2263, 0.269302
2264, 0.269142
2265, 0.268982
2266, 0.268822
2267, 0.268662
2268, 0.268503
2269, 0.268343
2270, 0.268183
2271, 0.268024
2272, 0.267864
2273, 0.267705
2274, 0.267546
2275, 0.267387
2276, 0.267228
2277, 0.267069
2278, 0.26691
2279, 0.266751
2280, 0.266593
2281, 0.266434
2282, 0.266276
2283, 0.266117
2284, 0.265959
2285, 0.265801
2286, 0.265643
2287, 0.265485
2288, 0.265327
2289, 0.265169
2290, 0.265012
2291, 0.264854
2292, 0.264696
2293, 0.264539
2294, 0.264382
2295, 0.264225
2296, 0.264067
2297, 0.26391
2298, 0.263753
2299, 0.263597
2300, 0.26344
2301, 0.263283
2302, 0.263127
2303, 0.26297
2304, 0.262814
2305, 0.262658
2306, 0.262501
2307, 0.262345
2308, 0.262189
2309, 0.262033
2310, 0.261878
2311, 0.261722
2312, 0.261566
2313, 0.261411
2314, 0.261255
2315, 0.2611
2316, 0.260945
2317, 0.26079
2318, 0.260635
2319, 0.26048
2320, 0.260325
2321, 0.26017
2322, 0.260015
2323, 0.259861
2324, 0.259706
2325, 0.259552
2326, 0.259398
2327, 0.259243
2328, 0.259089
2329, 0.258935
2330, 0.258781
2331, 0.258627
2332, 0.258474
2333, 0.25832
2334, 0.258166
2335, 0.258013
2336, 0.257859
2337, 0.257706
2338, 0.257553
2339, 0.2574
2340, 0.257247
2341, 0.257094
2342, 0.256941
2343, 0.256788
2344, 0.256636
2345, 0.256483
2346, 0.256331
2347, 0.256178
2348, 0.256026
2349, 0.255874
2350, 0.255722
2351, 0.25557
2352, 0.255418
2353, 0.255266
2354, 0.255114
2355, 0.254963
2356, 0.254811
2357, 0.254659
2358, 0.254508
2359, 0.254357
2360, 0.254206
2361, 0.254055
2362, 0.253904
2363, 0.253753
2364, 0.253602
2365, 0.253451
2366, 0.2533
2367, 0.25315
2368, 0.252999
2369, 0.252849
2370, 0.252699
2371, 0.252548
2372, 0.252398
2373, 0.252248
2374, 0.252098
2375, 0.251949
2376, 0.251799
2377, 0.251649
2378, 0.2515
2379, 0.25135
2380, 0.251201
2381, 0.251051
2382, 0.250902
2383, 0.250753
2384, 0.250604
2385, 0.250455
2386, 0.250306
2387, 0.250157
2388, 0.250009
2389, 0.24986
2390, 0.249712
2391, 0.249563
2392, 0.249415
2393, 0.249267
2394, 0.249118
2395, 0.24897
2396, 0.248822
2397, 0.248675
2398, 0.248527
2399, 0.248379
2400, 0.248231
2401, 0.248084
2402, 0.247937
2403, 0.247789
2404, 0.247642
2405, 0.247495
2406, 0.247348
2407, 0.247201
2408, 0.247054
2409, 0.246907
2410, 0.24676
2411, 0.246614
2412, 0.246467
2413, 0.24632
2414, 0.246174
2415, 0.246028
2416, 0.245882
2417, 0.245735
2418, 0.245589
2419, 0.245444
2420, 0.245298
2421, 0.245152
2422, 0.245006
2423, 0.244861
2424, 0.244715
2425, 0.24457
2426, 0.244424
2427, 0.244279
2428, 0.244134
2429, 0.243989
2430, 0.243844
2431, 0.243699
2432, 0.243554
2433, 0.243409
2434, 0.243265
2435, 0.24312
2436, 0.242976
2437, 0.242831
2438, 0.242687
2439, 0.242543
2440, 0.242399
2441, 0.242255
2442, 0.242111
2443, 0.241967
2444, 0.241823
2445, 0.241679
2446, 0.241536
2447, 0.241392
2448, 0.241249
2449, 0.241106
2450, 0.240962
2451, 0.240819
2452, 0.240676
2453, 0.240533
2454, 0.24039
2455, 0.240247
2456, 0.240105
2457, 0.239962
2458, 0.239819
2459, 0.239677
2460, 0.239534
2461, 0.239392
2462, 0.23925
2463, 0.239108
2464, 0.238966
2465, 0.238824
2466, 0.238682
2467, 0.23854
2468, 0.238398
2469, 0.238257
2470, 0.238115
2471, 0.237974
2472, 0.237832
2473, 0.237691
2474, 0.23755
2475, 0.237408
2476, 0.237267
2477, 0.237126
2478, 0.236986
2479, 0.236845
2480, 0.236704
2481, 0.236563
2482, 0.236423
2483, 0.236282
2484, 0.236142
2485, 0.236002
2486, 0.235862
2487, 0.235721
2488, 0.235581
2489, 0.235441
2490, 0.235302
2491, 0.235162
2492, 0.235022
2493, 0.234882
2494, 0.234743
2495, 0.234603
2496, 0.234464
2497, 0.234325
2498, 0.234186
2499, 0.234046
2500, 0.233907
2501, 0.233768
2502, 0.23363
2503, 0.233491
2504, 0.233352
2505, 0.233213
2506, 0.233075
2507, 0.232936
2508, 0.232798
2509, 0.23266
2510, 0.232522
2511, 0.232383
2512, 0.232245
2513, 0.232107
2514, 0.23197
2515, 0.231832
2516, 0.231694
2517, 0.231556
2518, 0.231419
2519, 0.231281
2520, 0.231144
2521, 0.231007
2522, 0.230869
2523, 0.230732
2524, 0.230595
2525, 0.230458
2526, 0.230321
2527, 0.230185
2528, 0.230048
2529, 0.229911
2530, 0.229775
2531, 0.229638
2532, 0.229502
2533, 0.229365
2534, 0.229229
2535, 0.229093
2536, 0.228957
2537, 0.228821
2538, 0.228685
2539, 0.228549
2540, 0.228413
2541, 0.228278
2542, 0.228142
2543, 0.228007
2544, 0.227871
2545, 0.227736
2546, 0.227601
2547, 0.227465
2548, 0.22733
2549, 0.227195
2550, 0.22706
2551, 0.226925
2552, 0.226791
2553, 0.226656
2554, 0.226521
2555, 0.226387
2556, 0.226252
2557, 0.226118
2558, 0.225984
2559, 0.225849
2560, 0.225715
2561, 0.225581
2562, 0.225447
2563, 0.225313
2564, 0.22518
2565, 0.225046
2566, 0.224912
2567, 0.224779
2568, 0.224645
2569, 0.224512
2570, 0.224378
2571, 0.224245
2572, 0.224112
2573, 0.223979
2574, 0.223846
2575, 0.223713
2576, 0.22358
2577, 0.223447
2578, 0.223314
2579, 0.223182
2580, 0.223049
2581, 0.222917
2582, 0.222784
2583, 0.222652
2584, 0.22252
2585, 0.222388
2586, 0.222256
2587, 0.222124
2588, 0.221992
2589, 0.22186
2590, 0.221728
2591, 0.221596
2592, 0.221465
2593, 0.221333
2594, 0.221202
2595, 0.22107
2596, 0.220939
2597, 0.220808
2598, 0.220677
2599, 0.220546
2600, 0.220415
2601, 0.220284
2602, 0.220153
2603, 0.220022
2604, 0.219892
2605, 0.219761
2606, 0.219631
2607, 0.2195
2608, 0.21937
2609, 0.219239
2610, 0.219109
2611, 0.218979
2612, 0.218849
2613, 0.218719
2614, 0.218589
2615, 0.218459
2616, 0.21833
2617, 0.2182
2618, 0.21807
2619, 0.217941
2620, 0.217812
2621, 0.217682
2622, 0.217553
2623, 0.217424
2624, 0.217295
2625, 0.217166
2626, 0.217037
2627, 0.216908
2628, 0.216779
2629, 0.21665
2630, 0.216522
2631, 0.216393
2632, 0.216265
2633, 0.216136
2634, 0.216008
2635, 0.215879
2636, 0.215751
2637, 0.215623
2638, 0.215495
2639, 0.215367
2640, 0.215239
2641, 0.215111
2642, 0.214984
2643, 0.214856
2644, 0.214728
2645, 0.214601
2646, 0.214474
2647, 0.214346
2648, 0.214219
2649, 0.214092
2650, 0.213965
2651, 0.213838
2652, 0.213711
2653, 0.213584
2654, 0.213457
2655, 0.21333
2656, 0.213203
2657, 0.213077
2658, 0.21295
2659, 0.212824
2660, 0.212698
2661, 0.212571
2662, 0.212445
2663, 0.212319
2664, 0.212193
2665, 0.212067
2666, 0.211941
2667, 0.211815
2668, 0.211689
2669, 0.211564
2670, 0.211438
2671, 0.211312
2672, 0.211187
2673, 0.211062
2674, 0.210936
2675, 0.210811
2676, 0.210686
2677, 0.210561
2678, 0.210436
2679, 0.210311
2680, 0.210186
2681, 0.210061
2682, 0.209936
2683, 0.209812
2684, 0.209687
2685, 0.209563
2686, 0.209438
2687, 0.209314
2688, 0.20919
2689, 0.209065
2690, 0.208941
2691, 0.208817
2692, 0.208693
2693, 0.208569
2694, 0.208445
2695, 0.208322
2696, 0.208198
2697, 0.208074
2698, 0.207951
2699, 0.207827
2700, 0.207704
2701, 0.207581
2702, 0.207457
2703, 0.207334
2704, 0.207211
2705, 0.207088
2706, 0.206965
2707, 0.206842
2708, 0.20672
2709, 0.206597
2710, 0.206474
2711, 0.206352
2712, 0.206229
2713, 0.206107
2714, 0.205984
2715, 0.205862
2716, 0.20574
2717, 0.205618
2718, 0.205496
2719, 0.205374
2720, 0.205252
2721, 0.20513
2722, 0.205008
2723, 0.204886
2724, 0.204765
2725, 0.204643
2726, 0.204522
2727, 0.2044
2728, 0.204279
2729, 0.204158
2730, 0.204036
2731, 0.203915
2732, 0.203794
2733, 0.203673
2734, 0.203552
2735, 0.203431
2736, 0.203311
2737, 0.20319
2738, 0.203069
2739, 0.202949
2740, 0.202828
2741, 0.202708
2742, 0.202587
2743, 0.202467
2744, 0.202347
2745, 0.202227
2746, 0.202107
2747, 0.201987
2748, 0.201867
2749, 0.201747
2750, 0.201627
2751, 0.201508
2752, 0.201388
2753, 0.201268
2754, 0.201149
2755, 0.20103
2756, 0.20091
2757, 0.200791
2758, 0.200672
2759, 0.200553
2760, 0.200434
2761, 0.200315
2762, 0.200196
2763, 0.200077
2764, 0.199958
2765, 0.199839
2766, 0.199721
2767, 0.199602
2768, 0.199484
2769, 0.199365
2770, 0.199247
2771, 0.199129
2772, 0.19901
2773, 0.198892
2774, 0.198774
2775, 0.198656
2776, 0.198538
2777, 0.19842
2778, 0.198303
2779, 0.198185
2780, 0.198067
2781, 0.19795
2782, 0.197832
2783, 0.197715
2784, 0.197597
2785, 0.19748
2786, 0.197363
2787, 0.197246
2788, 0.197129
2789, 0.197012
2790, 0.196895
2791, 0.196778
2792, 0.196661
2793, 0.196544
2794, 0.196428
2795, 0.196311
2796, 0.196195
2797, 0.196078
2798, 0.195962
2799, 0.195845
2800, 0.195729
2801, 0.195613
2802, 0.195497
2803, 0.195381
2804, 0.195265
2805, 0.195149
2806, 0.195033
2807, 0.194917
2808, 0.194802
2809, 0.194686
2810, 0.19457
2811, 0.194455
2812, 0.194339
2813, 0.194224
2814, 0.194109
2815, 0.193994
2816, 0.193878
2817, 0.193763
2818, 0.193648
2819, 0.193533
2820, 0.193419
2821, 0.193304
2822, 0.193189
2823, 0.193074
2824, 0.19296
2825, 0.192845
2826, 0.192731
2827, 0.192616
2828, 0.192502
2829, 0.192388
2830, 0.192274
2831, 0.192159
2832, 0.192045
2833, 0.191931
2834, 0.191817
2835, 0.191704
2836, 0.19159
2837, 0.191476
2838, 0.191362
2839, 0.191249
2840, 0.191135
2841, 0.191022
2842, 0.190909
2843, 0.190795
2844, 0.190682
2845, 0.190569
2846, 0.190456
2847, 0.190343
2848, 0.19023
2849, 0.190117
2850, 0.190004
2851, 0.189891
2852, 0.189778
2853, 0.189666
2854, 0.189553
2855, 0.189441
2856, 0.189328
2857, 0.189216
2858, 0.189104
2859, 0.188991
2860, 0.188879
2861, 0.188767
2862, 0.188655
2863, 0.188543
2864, 0.188431
2865, 0.188319
2866, 0.188208
2867, 0.188096
2868, 0.187984
2869, 0.187873
2870, 0.187761
2871, 0.18765
2872, 0.187538
2873, 0.187427
2874, 0.187316
2875, 0.187205
2876, 0.187093
2877, 0.186982
2878, 0.186871
2879, 0.186761
2880, 0.18665
2881, 0.186539
2882, 0.186428
2883, 0.186318
2884, 0.186207
2885, 0.186097
2886, 0.185986
2887, 0.185876
2888, 0.185765
2889, 0.185655
2890, 0.185545
2891, 0.185435
2892, 0.185325
2893, 0.185215
2894, 0.185105
2895, 0.184995
2896, 0.184885
2897, 0.184775
2898, 0.184666
2899, 0.184556
2900, 0.184447
2901, 0.184337
2902, 0.184228
2903, 0.184118
2904, 0.184009
2905, 0.1839
2906, 0.183791
2907, 0.183682
2908, 0.183573
2909, 0.183464
2910, 0.183355
2911, 0.183246
2912, 0.183137
2913, 0.183029
2914, 0.18292
2915, 0.182811
2916, 0.182703
2917, 0.182595
2918, 0.182486
2919, 0.182378
2920, 0.18227
2921, 0.182161
2922, 0.182053
2923, 0.181945
2924, 0.181837
2925, 0.181729
2926, 0.181622
2927, 0.181514
2928, 0.181406
2929, 0.181298
2930, 0.181191
2931, 0.181083
2932, 0.180976
2933, 0.180868
2934, 0.180761
2935, 0.180654
2936, 0.180547
2937, 0.180439
2938, 0.180332
2939, 0.180225
2940, 0.180118
2941, 0.180012
2942, 0.179905
2943, 0.179798
2944, 0.179691
2945, 0.179585
2946, 0.179478
2947, 0.179372
2948, 0.179265
2949, 0.179159
2950, 0.179052
2951, 0.178946
2952, 0.17884
2953, 0.178734
2954, 0.178628
2955, 0.178522
2956, 0.178416
2957, 0.17831
2958, 0.178204
2959, 0.178098
2960, 0.177993
2961, 0.177887
2962, 0.177781
2963, 0.177676
2964, 0.177571
2965, 0.177465
2966, 0.17736
2967, 0.177255
2968, 0.177149
2969, 0.177044
2970, 0.176939
2971, 0.176834
2972, 0.176729
2973, 0.176624
2974, 0.17652
2975, 0.176415
2976, 0.17631
2977, 0.176206
2978, 0.176101
2979, 0.175996
2980, 0.175892
2981, 0.175788
2982, 0.175683
2983, 0.175579
2984, 0.175475
2985, 0.175371
2986, 0.175267
2987, 0.175163
2988, 0.175059
2989, 0.174955
2990, 0.174851
2991, 0.174747
2992, 0.174644
2993, 0.17454
2994, 0.174436
2995, 0.174333
2996, 0.174229
2997, 0.174126
2998, 0.174023
2999, 0.173919
3000, 0.173816
3001, 0.173713
3002, 0.17361
3003, 0.173507
3004, 0.173404
3005, 0.173301
3006, 0.173198
3007, 0.173095
3008, 0.172993
3009, 0.17289
3010, 0.172788
3011, 0.172685
3012, 0.172583
3013, 0.17248
3014, 0.172378
3015, 0.172275
3016, 0.172173
3017, 0.172071
3018, 0.171969
3019, 0.171867
3020, 0.171765
3021, 0.171663
3022, 0.171561
3023, 0.171459
3024, 0.171358
3025, 0.171256
3026, 0.171154
3027, 0.171053
3028, 0.170951
3029, 0.17085
3030, 0.170748
3031, 0.170647
3032, 0.170546
3033, 0.170445
3034, 0.170344
3035, 0.170242
3036, 0.170141
3037, 0.17004
3038, 0.16994
3039, 0.169839
3040, 0.169738
3041, 0.169637
3042, 0.169537
3043, 0.169436
3044, 0.169335
3045, 0.169235
3046, 0.169135
3047, 0.169034
3048, 0.168934
3049, 0.168834
3050, 0.168733
3051, 0.168633
3052, 0.168533
3053, 0.168433
3054, 0.168333
